n,k,seed,num_edges,algorithm,time,success,timed_out,modularity,optimal,error,graph_type,timestamp
60,2,56,113,gurobi,0.06693196296691895,True,False,0.38194063748139956,True,,lfr,2026-03-10T14:36:41.682871
60,2,56,113,bnb_c,0.09596896171569824,True,False,0.3819406374814,True,,lfr,2026-03-10T14:36:41.883830
60,2,57,110,gurobi,0.024568796157836914,True,False,0.4140495867768604,True,,lfr,2026-03-10T14:36:42.011971
60,2,57,110,bnb_c,0.1021270751953125,True,False,0.41404958677686,True,,lfr,2026-03-10T14:36:42.215415
60,2,58,111,gurobi,0.09670090675354004,True,False,0.36498660822985257,True,,lfr,2026-03-10T14:36:42.420915
60,2,58,111,bnb_c,0.09083890914916992,True,False,0.364986608229852,True,,lfr,2026-03-10T14:36:42.618930
60,2,59,118,gurobi,0.03465700149536133,True,False,0.3924159724217178,True,,lfr,2026-03-10T14:36:42.763527
60,2,59,118,bnb_c,0.09767889976501465,True,False,0.392415972421718,True,,lfr,2026-03-10T14:36:42.965398
60,2,60,114,gurobi,0.04740786552429199,True,False,0.3910433979686067,True,,lfr,2026-03-10T14:36:43.125463
60,2,60,114,bnb_c,0.09722423553466797,True,False,0.391043397968606,True,,lfr,2026-03-10T14:36:43.325959
60,2,61,108,gurobi,0.03264307975769043,True,False,0.38717421124828655,True,,lfr,2026-03-10T14:36:43.469259
60,2,61,108,bnb_c,0.08927488327026367,True,False,0.387174211248285,True,,lfr,2026-03-10T14:36:43.660732
60,2,62,126,gurobi,0.022372961044311523,True,False,0.40473041068279575,True,,lfr,2026-03-10T14:36:43.790523
60,2,62,126,bnb_c,0.09762907028198242,True,False,0.404730410682792,True,,lfr,2026-03-10T14:36:43.989979
60,2,63,113,gurobi,0.0515289306640625,True,False,0.39133839768188633,True,,lfr,2026-03-10T14:36:44.142242
60,2,63,113,bnb_c,0.09920811653137207,True,False,0.391338397681886,True,,lfr,2026-03-10T14:36:44.344496
60,2,64,102,gurobi,0.05409383773803711,True,False,0.4353613994617443,True,,lfr,2026-03-10T14:36:44.510590
60,2,64,102,bnb_c,0.0966799259185791,True,False,0.435361399461746,True,,lfr,2026-03-10T14:36:44.711840
60,2,65,121,gurobi,0.051260948181152344,True,False,0.36773444436855324,True,,lfr,2026-03-10T14:36:44.876256
60,2,65,121,bnb_c,0.10366582870483398,True,False,0.367734444368554,True,,lfr,2026-03-10T14:36:45.083010
60,2,66,106,gurobi,0.02855205535888672,True,False,0.4177643289426841,True,,lfr,2026-03-10T14:36:45.223024
60,2,66,106,bnb_c,0.09608817100524902,True,False,0.417764328942684,True,,lfr,2026-03-10T14:36:45.420847
60,2,67,112,gurobi,0.030939817428588867,True,False,0.4014269770408179,True,,lfr,2026-03-10T14:36:45.562460
60,2,67,112,bnb_c,0.10529494285583496,True,False,0.401426977040816,True,,lfr,2026-03-10T14:36:45.769947
60,2,68,107,gurobi,0.06074857711791992,True,False,0.40728447899379394,True,,lfr,2026-03-10T14:36:45.935142
60,2,68,107,bnb_c,0.0987551212310791,True,False,0.407284478993799,True,,lfr,2026-03-10T14:36:46.138605
60,2,69,99,gurobi,0.05018901824951172,True,False,0.4145495357616554,True,,lfr,2026-03-10T14:36:46.290572
60,2,69,99,bnb_c,0.09606814384460449,True,False,0.414549535761657,True,,lfr,2026-03-10T14:36:46.489831
60,2,70,117,gurobi,0.026714801788330078,True,False,0.3631017605376554,True,,lfr,2026-03-10T14:36:46.618434
60,2,70,117,bnb_c,0.09601306915283203,True,False,0.363101760537658,True,,lfr,2026-03-10T14:36:46.815978
60,2,71,112,gurobi,0.02589273452758789,True,False,0.4360650510204087,True,,lfr,2026-03-10T14:36:46.942603
60,2,71,112,bnb_c,0.09489583969116211,True,False,0.436065051020408,True,,lfr,2026-03-10T14:36:47.139515
60,2,72,112,gurobi,0.11517000198364258,True,False,0.32712850765306134,True,,lfr,2026-03-10T14:36:47.366693
60,2,72,112,bnb_c,0.10136175155639648,True,False,0.327128507653061,True,,lfr,2026-03-10T14:36:47.575476
60,2,73,111,gurobi,0.04047894477844238,True,False,0.36665043421800286,True,,lfr,2026-03-10T14:36:47.727974
60,2,73,111,bnb_c,0.10471296310424805,True,False,0.366650434218002,True,,lfr,2026-03-10T14:36:47.936032
60,2,74,127,gurobi,0.02611684799194336,True,False,0.3702647405294817,True,,lfr,2026-03-10T14:36:48.063131
60,2,74,127,bnb_c,0.1047978401184082,True,False,0.370264740529481,True,,lfr,2026-03-10T14:36:48.317610
60,2,75,114,gurobi,0.048729896545410156,True,False,0.37946291166512724,True,,lfr,2026-03-10T14:36:48.469725
60,2,75,114,bnb_c,0.09583568572998047,True,False,0.379462911665128,True,,lfr,2026-03-10T14:36:48.668354
60,2,76,120,gurobi,0.027059078216552734,True,False,0.36666666666666725,True,,lfr,2026-03-10T14:36:48.805971
60,2,76,120,bnb_c,0.09455299377441406,True,False,0.366666666666667,True,,lfr,2026-03-10T14:36:49.001986
60,2,77,125,gurobi,0.03600788116455078,True,False,0.34320000000000017,True,,lfr,2026-03-10T14:36:49.141539
60,2,77,125,bnb_c,0.10426068305969238,True,False,0.3432,True,,lfr,2026-03-10T14:36:49.346160
60,2,78,113,gurobi,0.026826858520507812,True,False,0.4026157099224674,True,,lfr,2026-03-10T14:36:49.475256
60,2,78,113,bnb_c,0.10041379928588867,True,False,0.402615709922469,True,,lfr,2026-03-10T14:36:49.676890
60,2,79,116,gurobi,0.026447057723999023,True,False,0.41483353151010705,True,,lfr,2026-03-10T14:36:49.804531
60,2,79,116,bnb_c,0.10063695907592773,True,False,0.414833531510107,True,,lfr,2026-03-10T14:36:50.006227
60,2,80,110,gurobi,0.028626203536987305,True,False,0.3586363636363627,True,,lfr,2026-03-10T14:36:50.144659
60,2,80,110,bnb_c,0.09753108024597168,True,False,0.358636363636364,True,,lfr,2026-03-10T14:36:50.343489
60,2,81,114,gurobi,0.05960798263549805,True,False,0.3733456448137884,True,,lfr,2026-03-10T14:36:50.514372
60,2,81,114,bnb_c,0.09273004531860352,True,False,0.373345644813789,True,,lfr,2026-03-10T14:36:50.711841
60,2,82,128,gurobi,0.029888153076171875,True,False,0.382049560546875,True,,lfr,2026-03-10T14:36:50.852058
60,2,82,128,bnb_c,0.1044778823852539,True,False,0.382049560546875,True,,lfr,2026-03-10T14:36:51.058645
60,2,83,106,gurobi,0.025897979736328125,True,False,0.4012103951584185,True,,lfr,2026-03-10T14:36:51.184862
60,2,83,106,bnb_c,0.1014866828918457,True,False,0.401210395158419,True,,lfr,2026-03-10T14:36:51.387542
60,2,84,109,gurobi,0.027543067932128906,True,False,0.41949330864405293,True,,lfr,2026-03-10T14:36:51.527535
60,2,84,109,bnb_c,0.10146427154541016,True,False,0.419493308644054,True,,lfr,2026-03-10T14:36:51.731659
60,2,85,118,gurobi,0.028879880905151367,True,False,0.3953964378052277,True,,lfr,2026-03-10T14:36:51.872717
60,2,85,118,bnb_c,0.09843897819519043,True,False,0.395396437805228,True,,lfr,2026-03-10T14:36:52.072682
60,2,86,107,gurobi,0.04676413536071777,True,False,0.4021311904969821,True,,lfr,2026-03-10T14:36:52.225300
60,2,86,107,bnb_c,0.09423995018005371,True,False,0.402131190496987,True,,lfr,2026-03-10T14:36:52.421978
60,2,87,117,gurobi,0.027475833892822266,True,False,0.4197896120973014,True,,lfr,2026-03-10T14:36:52.562444
60,2,87,117,bnb_c,0.10642385482788086,True,False,0.419789612097304,True,,lfr,2026-03-10T14:36:52.770139
60,2,88,115,gurobi,0.03379201889038086,True,False,0.3989035916824213,True,,lfr,2026-03-10T14:36:52.911869
60,2,88,115,bnb_c,0.10330486297607422,True,False,0.39890359168242,True,,lfr,2026-03-10T14:36:53.117065
60,2,89,122,gurobi,0.05294680595397949,True,False,0.37489922063961095,True,,lfr,2026-03-10T14:36:53.272486
60,2,89,122,bnb_c,0.09502601623535156,True,False,0.374899220639613,True,,lfr,2026-03-10T14:36:53.470608
60,2,90,102,gurobi,0.030534029006958008,True,False,0.3890811226451347,True,,lfr,2026-03-10T14:36:53.610754
60,2,90,102,bnb_c,0.09246301651000977,True,False,0.389081122645137,True,,lfr,2026-03-10T14:36:53.805289
60,2,91,129,gurobi,0.023500680923461914,True,False,0.42915089237425674,True,,lfr,2026-03-10T14:36:53.934193
60,2,91,129,bnb_c,0.10066604614257812,True,False,0.429150892374256,True,,lfr,2026-03-10T14:36:54.135582
60,2,92,97,gurobi,0.028157949447631836,True,False,0.39557870124349154,True,,lfr,2026-03-10T14:36:54.276316
60,2,92,97,bnb_c,0.08931303024291992,True,False,0.39557870124349,True,,lfr,2026-03-10T14:36:54.467790
60,2,93,111,gurobi,0.028903961181640625,True,False,0.40731271812352887,True,,lfr,2026-03-10T14:36:54.596005
60,2,93,111,bnb_c,0.0977640151977539,True,False,0.407312718123529,True,,lfr,2026-03-10T14:36:54.795246
60,2,94,111,gurobi,0.03602790832519531,True,False,0.38142196250304383,True,,lfr,2026-03-10T14:36:54.936780
60,2,94,111,bnb_c,0.09907293319702148,True,False,0.381421962503044,True,,lfr,2026-03-10T14:36:55.138219
60,2,95,108,gurobi,0.039830684661865234,True,False,0.3686556927297667,True,,lfr,2026-03-10T14:36:55.281507
60,2,95,108,bnb_c,0.09841585159301758,True,False,0.368655692729767,True,,lfr,2026-03-10T14:36:55.483101
60,2,96,109,gurobi,0.044550180435180664,True,False,0.3988721488090213,True,,lfr,2026-03-10T14:36:55.635399
60,2,96,109,bnb_c,0.0975799560546875,True,False,0.398872148809023,True,,lfr,2026-03-10T14:36:55.835451
60,2,97,96,gurobi,0.029562950134277344,True,False,0.3810221354166659,True,,lfr,2026-03-10T14:36:55.974733
60,2,97,96,bnb_c,0.09406304359436035,True,False,0.381022135416667,True,,lfr,2026-03-10T14:36:56.172010
60,2,98,95,gurobi,0.02037811279296875,True,False,0.4788919667590036,True,,lfr,2026-03-10T14:36:56.300940
60,2,98,95,bnb_c,0.09917807579040527,True,False,0.478891966759003,True,,lfr,2026-03-10T14:36:56.500696
60,2,99,116,gurobi,0.024106979370117188,True,False,0.4131985731272301,True,,lfr,2026-03-10T14:36:56.629377
60,2,99,116,bnb_c,0.09515190124511719,True,False,0.41319857312723,True,,lfr,2026-03-10T14:36:56.825741
80,2,0,140,gurobi,0.13153290748596191,True,False,0.4197959183673511,True,,lfr,2026-03-10T14:36:57.065432
80,2,0,140,bnb_c,0.17033100128173828,True,False,0.419795918367347,True,,lfr,2026-03-10T14:36:57.344512
80,2,1,156,gurobi,0.08437204360961914,True,False,0.4114069690992827,True,,lfr,2026-03-10T14:36:57.535172
80,2,1,156,bnb_c,0.1567220687866211,True,False,0.411406969099277,True,,lfr,2026-03-10T14:36:57.798928
80,2,2,169,gurobi,0.04360485076904297,True,False,0.4226742761107789,True,,lfr,2026-03-10T14:36:57.952140
80,2,2,169,bnb_c,0.1550462245941162,True,False,0.422674276110781,True,,lfr,2026-03-10T14:36:58.209397
80,2,3,163,gurobi,0.10105228424072266,True,False,0.3778087244533084,True,,lfr,2026-03-10T14:36:58.413177
80,2,3,163,bnb_c,0.15563416481018066,True,False,0.37780872445331,True,,lfr,2026-03-10T14:36:58.675546
80,2,4,155,gurobi,0.04101705551147461,True,False,0.40915712799167214,True,,lfr,2026-03-10T14:36:58.826986
80,2,4,155,bnb_c,0.16907596588134766,True,False,0.409157127991675,True,,lfr,2026-03-10T14:36:59.097961
80,2,5,143,gurobi,0.5128569602966309,True,False,0.3925864345444772,True,,lfr,2026-03-10T14:36:59.723966
80,2,5,143,bnb_c,0.15603399276733398,True,False,0.392586434544476,True,,lfr,2026-03-10T14:36:59.982769
80,2,6,171,gurobi,0.08073306083679199,True,False,0.39138538353681324,True,,lfr,2026-03-10T14:37:00.176305
80,2,6,171,bnb_c,0.1541581153869629,True,False,0.391385383536815,True,,lfr,2026-03-10T14:37:00.436565
80,2,7,151,gurobi,0.035677194595336914,True,False,0.4306170781983272,True,,lfr,2026-03-10T14:37:00.575972
80,2,7,151,bnb_c,0.16400623321533203,True,False,0.430617078198325,True,,lfr,2026-03-10T14:37:00.842484
80,2,8,145,gurobi,0.03691697120666504,True,False,0.38879904875147997,True,,lfr,2026-03-10T14:37:00.980995
80,2,8,145,bnb_c,0.1579122543334961,True,False,0.388799048751486,True,,lfr,2026-03-10T14:37:01.241985
80,2,9,152,gurobi,0.040139198303222656,True,False,0.4324575831024947,True,,lfr,2026-03-10T14:37:01.383795
80,2,9,152,bnb_c,0.16987895965576172,True,False,0.432457583102493,True,,lfr,2026-03-10T14:37:01.655832
80,2,10,142,gurobi,0.14391517639160156,True,False,0.40745883753224155,True,,lfr,2026-03-10T14:37:01.909783
80,2,10,142,bnb_c,0.15104198455810547,True,False,0.407458837532236,True,,lfr,2026-03-10T14:37:02.167990
80,2,11,168,gurobi,0.09038591384887695,True,False,0.3849206349206339,True,,lfr,2026-03-10T14:37:02.371724
80,2,11,168,bnb_c,0.159959077835083,True,False,0.384920634920635,True,,lfr,2026-03-10T14:37:02.638260
80,2,12,163,gurobi,0.2226858139038086,True,False,0.41324475892957746,True,,lfr,2026-03-10T14:37:02.969071
80,2,12,163,bnb_c,0.1742417812347412,True,False,0.41324475892958,True,,lfr,2026-03-10T14:37:03.244986
80,2,13,165,gurobi,0.06603884696960449,True,False,0.41761248852157706,True,,lfr,2026-03-10T14:37:03.413138
80,2,13,165,bnb_c,0.1579439640045166,True,False,0.417612488521579,True,,lfr,2026-03-10T14:37:03.674700
80,2,14,157,gurobi,0.10375189781188965,True,False,0.39076635969005036,True,,lfr,2026-03-10T14:37:03.888812
80,2,14,157,bnb_c,0.16084790229797363,True,False,0.390766359690048,True,,lfr,2026-03-10T14:37:04.157452
80,2,15,160,gurobi,0.1928858757019043,True,False,0.38748046874999736,True,,lfr,2026-03-10T14:37:04.458306
80,2,15,160,bnb_c,0.15745115280151367,True,False,0.38748046875,True,,lfr,2026-03-10T14:37:04.719571
80,2,16,153,gurobi,0.055442094802856445,True,False,0.4408987996069847,True,,lfr,2026-03-10T14:37:04.891314
80,2,16,153,bnb_c,0.1809849739074707,True,False,0.440898799606989,True,,lfr,2026-03-10T14:37:05.175182
80,2,17,154,gurobi,0.17718505859375,True,False,0.3932998819362386,True,,lfr,2026-03-10T14:37:05.460966
80,2,17,154,bnb_c,0.1464247703552246,True,False,0.393299881936246,True,,lfr,2026-03-10T14:37:05.713465
80,2,18,142,gurobi,0.054999589920043945,True,False,0.3978377306090085,True,,lfr,2026-03-10T14:37:05.884710
80,2,18,142,bnb_c,0.15451288223266602,True,False,0.397837730609006,True,,lfr,2026-03-10T14:37:06.143562
80,2,19,146,gurobi,0.13350462913513184,True,False,0.4262291236629806,True,,lfr,2026-03-10T14:37:06.384108
80,2,19,146,bnb_c,0.15838098526000977,True,False,0.426229123662976,True,,lfr,2026-03-10T14:37:06.648805
80,2,20,144,gurobi,0.16542720794677734,True,False,0.4129774305555526,True,,lfr,2026-03-10T14:37:06.929211
80,2,20,144,bnb_c,0.15515613555908203,True,False,0.412977430555556,True,,lfr,2026-03-10T14:37:07.191044
80,2,21,167,gurobi,0.05359792709350586,True,False,0.40496253002976,True,,lfr,2026-03-10T14:37:07.350544
80,2,21,167,bnb_c,0.1590418815612793,True,False,0.404962530029761,True,,lfr,2026-03-10T14:37:07.613477
80,2,22,159,gurobi,0.16619420051574707,True,False,0.3916973220995957,True,,lfr,2026-03-10T14:37:07.890250
80,2,22,159,bnb_c,0.1619720458984375,True,False,0.391697322099601,True,,lfr,2026-03-10T14:37:08.160105
80,2,23,150,gurobi,0.14446115493774414,True,False,0.35564444444444154,True,,lfr,2026-03-10T14:37:08.416925
80,2,23,150,bnb_c,0.16307616233825684,True,False,0.355644444444444,True,,lfr,2026-03-10T14:37:08.688654
80,2,24,158,gurobi,0.07279491424560547,True,False,0.39352667841691974,True,,lfr,2026-03-10T14:37:08.866205
80,2,24,158,bnb_c,0.15740203857421875,True,False,0.39352667841692,True,,lfr,2026-03-10T14:37:09.129519
80,2,25,174,gurobi,0.06101202964782715,True,False,0.39655172413792955,True,,lfr,2026-03-10T14:37:09.294316
80,2,25,174,bnb_c,0.16420507431030273,True,False,0.396551724137931,True,,lfr,2026-03-10T14:37:09.563158
80,2,26,149,gurobi,0.2752339839935303,True,False,0.39426151975136375,True,,lfr,2026-03-10T14:37:09.952239
80,2,26,149,bnb_c,0.1569967269897461,True,False,0.394261519751363,True,,lfr,2026-03-10T14:37:10.211960
80,2,27,166,gurobi,0.036685943603515625,True,False,0.41515459428073404,True,,lfr,2026-03-10T14:37:10.356839
80,2,27,166,bnb_c,0.15912699699401855,True,False,0.415154594280737,True,,lfr,2026-03-10T14:37:10.618216
80,2,28,154,gurobi,0.10010814666748047,True,False,0.40698262776184385,True,,lfr,2026-03-10T14:37:10.820871
80,2,28,154,bnb_c,0.1599442958831787,True,False,0.406982627761849,True,,lfr,2026-03-10T14:37:11.086746
80,2,29,161,gurobi,0.6435999870300293,True,False,0.3870799737664456,True,,lfr,2026-03-10T14:37:11.838348
80,2,29,161,bnb_c,0.16962003707885742,True,False,0.387079973766444,True,,lfr,2026-03-10T14:37:12.112340
80,2,30,142,gurobi,0.14124488830566406,True,False,0.41450109105336225,True,,lfr,2026-03-10T14:37:12.367783
80,2,30,142,bnb_c,0.15031814575195312,True,False,0.414501091053362,True,,lfr,2026-03-10T14:37:12.626641
80,2,31,142,gurobi,0.04108095169067383,True,False,0.43461118825630146,True,,lfr,2026-03-10T14:37:12.781206
80,2,31,142,bnb_c,0.15863513946533203,True,False,0.434611188256298,True,,lfr,2026-03-10T14:37:13.043699
80,2,32,152,gurobi,0.048625946044921875,True,False,0.41516620498615064,True,,lfr,2026-03-10T14:37:13.198160
80,2,32,152,bnb_c,0.15894818305969238,True,False,0.41516620498615,True,,lfr,2026-03-10T14:37:13.460490
80,2,33,156,gurobi,0.1482858657836914,True,False,0.3985864562787694,True,,lfr,2026-03-10T14:37:13.713552
80,2,33,156,bnb_c,0.16344594955444336,True,False,0.398586456278764,True,,lfr,2026-03-10T14:37:13.986132
80,2,34,161,gurobi,0.04842710494995117,True,False,0.4164769877705362,True,,lfr,2026-03-10T14:37:14.141216
80,2,34,161,bnb_c,0.1483149528503418,True,False,0.416476987770534,True,,lfr,2026-03-10T14:37:14.393979
80,2,35,149,gurobi,0.1454482078552246,True,False,0.4052970586910511,True,,lfr,2026-03-10T14:37:14.647889
80,2,35,149,bnb_c,0.15568804740905762,True,False,0.40529705869105,True,,lfr,2026-03-10T14:37:14.911792
80,2,36,166,gurobi,0.03877377510070801,True,False,0.4084591377558411,True,,lfr,2026-03-10T14:37:15.057333
80,2,36,166,bnb_c,0.16828012466430664,True,False,0.408459137755843,True,,lfr,2026-03-10T14:37:15.327969
80,2,37,144,gurobi,0.1232290267944336,True,False,0.37478298611111016,True,,lfr,2026-03-10T14:37:15.558948
80,2,37,144,bnb_c,0.15455007553100586,True,False,0.374782986111111,True,,lfr,2026-03-10T14:37:15.821647
80,2,38,163,gurobi,0.11278676986694336,True,False,0.39448229139222163,True,,lfr,2026-03-10T14:37:16.052313
80,2,38,163,bnb_c,0.1613459587097168,True,False,0.394482291392224,True,,lfr,2026-03-10T14:37:16.321454
80,2,39,148,gurobi,0.07901597023010254,True,False,0.39800949598246727,True,,lfr,2026-03-10T14:37:16.514202
80,2,39,148,bnb_c,0.16202712059020996,True,False,0.398009495982469,True,,lfr,2026-03-10T14:37:16.782122
80,2,40,128,gurobi,0.03853583335876465,True,False,0.45654296875,True,,lfr,2026-03-10T14:37:16.934332
80,2,40,128,bnb_c,0.1600961685180664,True,False,0.45654296875,True,,lfr,2026-03-10T14:37:17.196330
80,2,41,152,gurobi,0.07600784301757812,True,False,0.3860803324099738,True,,lfr,2026-03-10T14:37:17.373847
80,2,41,152,bnb_c,0.15050029754638672,True,False,0.386080332409972,True,,lfr,2026-03-10T14:37:17.629272
80,2,42,150,gurobi,0.03436613082885742,True,False,0.39964444444443975,True,,lfr,2026-03-10T14:37:17.771628
80,2,42,150,bnb_c,0.16601920127868652,True,False,0.399644444444445,True,,lfr,2026-03-10T14:37:18.039585
80,2,43,136,gurobi,0.03848099708557129,True,False,0.42406466262975573,True,,lfr,2026-03-10T14:37:18.220661
80,2,43,136,bnb_c,0.17052316665649414,True,False,0.424064662629758,True,,lfr,2026-03-10T14:37:18.494721
80,2,44,159,gurobi,0.08346128463745117,True,False,0.40558126656381716,True,,lfr,2026-03-10T14:37:18.683800
80,2,44,159,bnb_c,0.17019891738891602,True,False,0.405581266563823,True,,lfr,2026-03-10T14:37:18.959172
80,2,45,166,gurobi,0.04697895050048828,True,False,0.4215234431702686,True,,lfr,2026-03-10T14:37:19.111994
80,2,45,166,bnb_c,0.1668410301208496,True,False,0.421523443170272,True,,lfr,2026-03-10T14:37:19.379948
80,2,46,159,gurobi,0.09231090545654297,True,False,0.40160594913175734,True,,lfr,2026-03-10T14:37:19.582915
80,2,46,159,bnb_c,0.1632859706878662,True,False,0.401605949131759,True,,lfr,2026-03-10T14:37:19.851555
80,2,47,161,gurobi,0.16019129753112793,True,False,0.4018942170440952,True,,lfr,2026-03-10T14:37:20.114098
80,2,47,161,bnb_c,0.17293381690979004,True,False,0.401894217044096,True,,lfr,2026-03-10T14:37:20.393840
80,2,48,157,gurobi,0.15087413787841797,True,False,0.39644610329019886,True,,lfr,2026-03-10T14:37:20.664525
80,2,48,157,bnb_c,0.16411328315734863,True,False,0.396446103290194,True,,lfr,2026-03-10T14:37:20.936629
80,2,49,152,gurobi,0.05439400672912598,True,False,0.41843403739612456,True,,lfr,2026-03-10T14:37:21.103372
80,2,49,152,bnb_c,0.15571999549865723,True,False,0.418434037396122,True,,lfr,2026-03-10T14:37:21.364497
80,2,50,146,gurobi,0.09429192543029785,True,False,0.40195158566335226,True,,lfr,2026-03-10T14:37:21.569523
80,2,50,146,bnb_c,0.15596294403076172,True,False,0.401951585663352,True,,lfr,2026-03-10T14:37:21.831379
80,2,51,154,gurobi,0.19658303260803223,True,False,0.3730814639905478,True,,lfr,2026-03-10T14:37:22.134892
80,2,51,154,bnb_c,0.15947294235229492,True,False,0.373081463990555,True,,lfr,2026-03-10T14:37:22.398680
80,2,52,166,gurobi,0.03676581382751465,True,False,0.42413630425315424,True,,lfr,2026-03-10T14:37:22.543217
80,2,52,166,bnb_c,0.15930485725402832,True,False,0.424136304253157,True,,lfr,2026-03-10T14:37:22.805508
80,2,53,151,gurobi,0.037989139556884766,True,False,0.436691373185392,True,,lfr,2026-03-10T14:37:22.947488
80,2,53,151,bnb_c,0.14818477630615234,True,False,0.436691373185387,True,,lfr,2026-03-10T14:37:23.197736
80,2,54,135,gurobi,0.033976078033447266,True,False,0.4332235939643329,True,,lfr,2026-03-10T14:37:23.338128
80,2,54,135,bnb_c,0.1610119342803955,True,False,0.433223593964335,True,,lfr,2026-03-10T14:37:23.602189
80,2,55,166,gurobi,0.03739500045776367,True,False,0.4205254753955586,True,,lfr,2026-03-10T14:37:23.744566
80,2,55,166,bnb_c,0.1770308017730713,True,False,0.420525475395558,True,,lfr,2026-03-10T14:37:24.023314
80,2,56,173,gurobi,0.19770002365112305,True,False,0.3934645327274546,True,,lfr,2026-03-10T14:37:24.334872
80,2,56,173,bnb_c,0.16912102699279785,True,False,0.393464532727455,True,,lfr,2026-03-10T14:37:24.607982
80,2,57,175,gurobi,0.04510307312011719,True,False,0.39346938775510154,True,,lfr,2026-03-10T14:37:24.761639
80,2,57,175,bnb_c,0.15993285179138184,True,False,0.393469387755102,True,,lfr,2026-03-10T14:37:25.024999
80,2,58,138,gurobi,0.1430208683013916,True,False,0.3819313169502228,True,,lfr,2026-03-10T14:37:25.279930
80,2,58,138,bnb_c,0.16441822052001953,True,False,0.381931316950221,True,,lfr,2026-03-10T14:37:25.553078
80,2,59,162,gurobi,0.19473719596862793,True,False,0.3584628867550716,True,,lfr,2026-03-10T14:37:25.857138
80,2,59,162,bnb_c,0.1643660068511963,True,False,0.358462886755068,True,,lfr,2026-03-10T14:37:26.126475
80,2,60,146,gurobi,0.054847002029418945,True,False,0.40645524488647133,True,,lfr,2026-03-10T14:37:26.326046
80,2,60,146,bnb_c,0.16381597518920898,True,False,0.40645524488647,True,,lfr,2026-03-10T14:37:26.596024
80,2,61,163,gurobi,0.2782599925994873,True,False,0.3934660694794679,True,,lfr,2026-03-10T14:37:26.980220
80,2,61,163,bnb_c,0.1622469425201416,True,False,0.393466069479469,True,,lfr,2026-03-10T14:37:27.245046
80,2,62,155,gurobi,0.03782296180725098,True,False,0.3889906347554606,True,,lfr,2026-03-10T14:37:27.390289
80,2,62,155,bnb_c,0.16399788856506348,True,False,0.388990634755463,True,,lfr,2026-03-10T14:37:27.657103
80,2,63,150,gurobi,0.27755188941955566,True,False,0.39777777777777307,True,,lfr,2026-03-10T14:37:28.046563
80,2,63,150,bnb_c,0.16556096076965332,True,False,0.397777777777778,True,,lfr,2026-03-10T14:37:28.316251
80,2,64,132,gurobi,0.040843963623046875,True,False,0.4455635904499627,True,,lfr,2026-03-10T14:37:28.472913
80,2,64,132,bnb_c,0.15792632102966309,True,False,0.445563590449954,True,,lfr,2026-03-10T14:37:28.734178
80,2,65,154,gurobi,0.03703498840332031,True,False,0.4284870973182596,True,,lfr,2026-03-10T14:37:28.874063
80,2,65,154,bnb_c,0.16370320320129395,True,False,0.428487097318266,True,,lfr,2026-03-10T14:37:29.140097
80,2,66,147,gurobi,0.07451891899108887,True,False,0.4319727891156416,True,,lfr,2026-03-10T14:37:29.320289
80,2,66,147,bnb_c,0.161224365234375,True,False,0.431972789115646,True,,lfr,2026-03-10T14:37:29.586434
80,2,67,143,gurobi,0.030632972717285156,True,False,0.4431757054134649,True,,lfr,2026-03-10T14:37:29.727093
80,2,67,143,bnb_c,0.17637991905212402,True,False,0.443175705413468,True,,lfr,2026-03-10T14:37:30.005197
80,2,68,162,gurobi,0.2038862705230713,True,False,0.3906988263984177,True,,lfr,2026-03-10T14:37:30.320614
80,2,68,162,bnb_c,0.16150403022766113,True,False,0.390698826398415,True,,lfr,2026-03-10T14:37:30.584698
80,2,69,150,gurobi,0.03946495056152344,True,False,0.41944444444444157,True,,lfr,2026-03-10T14:37:30.729603
80,2,69,150,bnb_c,0.17605185508728027,True,False,0.419444444444445,True,,lfr,2026-03-10T14:37:31.009047
80,2,70,147,gurobi,0.03915715217590332,True,False,0.42528576056272593,True,,lfr,2026-03-10T14:37:31.149390
80,2,70,147,bnb_c,0.14928197860717773,True,False,0.425285760562729,True,,lfr,2026-03-10T14:37:31.401376
80,2,71,141,gurobi,0.1113731861114502,True,False,0.41690558825008717,True,,lfr,2026-03-10T14:37:31.616614
80,2,71,141,bnb_c,0.1584482192993164,True,False,0.416905588250088,True,,lfr,2026-03-10T14:37:31.885392
80,2,72,178,gurobi,0.08366012573242188,True,False,0.36769347304633043,True,,lfr,2026-03-10T14:37:32.081700
80,2,72,178,bnb_c,0.1712019443511963,True,False,0.367693473046333,True,,lfr,2026-03-10T14:37:32.359465
80,2,73,161,gurobi,0.10737109184265137,True,False,0.4154546506693443,True,,lfr,2026-03-10T14:37:32.577211
80,2,73,161,bnb_c,0.15761303901672363,True,False,0.415454650669342,True,,lfr,2026-03-10T14:37:32.842034
80,2,74,190,gurobi,0.07570695877075195,True,False,0.38648199445983333,True,,lfr,2026-03-10T14:37:33.020784
80,2,74,190,bnb_c,0.17212891578674316,True,False,0.386481994459834,True,,lfr,2026-03-10T14:37:33.299065
80,2,75,163,gurobi,0.27196383476257324,True,False,0.395630245775152,True,,lfr,2026-03-10T14:37:33.673084
80,2,75,163,bnb_c,0.14939117431640625,True,False,0.395630245775151,True,,lfr,2026-03-10T14:37:33.925217
